pointId,controlName,controlUnit,coefficientName,directCoefficientDerivative,B9RecoveredCoefficientDerivative,B13TorqueRecoveredCoefficientDerivative,B13CommandRecoveredCoefficientDerivative,relativeDifferenceB9,relativeDifferenceB13Torque,relativeDifferenceB13Command,statusB9,statusB13Torque,statusB13Command,interfaceInterpretation
B75_V080,collective,rad,CX_collective,6.07233949774437,6.07233949774437,6.07233949774437,6.07233949774437,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,collective,rad,CY_collective,1.00952252352537e-13,1.00952252352537e-13,1.00952252352537e-13,1.00952252352537e-13,1.26217744835362e-19,1.26217744835362e-19,1.26217744835362e-19,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,collective,rad,CZ_collective,-1.2040714708872,-1.2040714708872,-1.20407147088772,-1.20407147088772,0,4.28203462254628e-13,4.28203462254628e-13,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,collective,rad,Cl_collective,-5.15586565630912e-14,-5.15586565630912e-14,-5.15586565630912e-14,-5.15586565630912e-14,6.31088724176809e-20,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,collective,rad,Cm_collective,-0.638669036993856,-0.638669036993856,-0.638669036993856,-0.638669036993856,1.73833857650412e-16,1.73833857650412e-16,1.73833857650412e-16,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,collective,rad,Cn_collective,-1.06339729161376e-13,-1.06339729161376e-13,-1.03117313126182e-13,-1.03117313126182e-13,2.52435489670724e-19,3.22241603519316e-05,3.22241603519316e-05,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCollective,rad,CX_diffCollective,2.57793282815456e-13,2.57793302562752e-13,2.57793302562752e-13,2.57793302562752e-13,1.97472958901239e-10,1.97472958901239e-10,1.97472958901239e-10,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCollective,rad,CY_diffCollective,-0.0263058753744441,-0.0263058753744441,-0.0263058753744441,-0.0263058753744441,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCollective,rad,CZ_diffCollective,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCollective,rad,Cl_diffCollective,-1.34435611794618,-1.34435611794618,-1.34435611794618,-1.34435611794618,1.65167995266207e-16,1.65167995266207e-16,1.65167995266207e-16,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCollective,rad,Cm_diffCollective,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCollective,rad,Cn_diffCollective,-2.84159585582762,-2.84159585582762,-2.84159585582762,-2.84159585582762,1.56281622152324e-16,1.25025297721859e-15,1.25025297721859e-15,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,cyclicLong,rad,CX_cyclicLong,0.0122549750045342,0.0122549750045342,0.0122549750045342,0.0122549750045342,1.41552591933887e-16,1.41552591933887e-16,1.41552591933887e-16,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,cyclicLong,rad,CY_cyclicLong,-2.4168120263949e-14,-2.4168120263949e-14,-2.4168120263949e-14,-2.4168120263949e-14,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,cyclicLong,rad,CZ_cyclicLong,-0.00262524274154932,-0.00262524274154932,-0.00262524274154932,-0.00262524274154932,1.65196483407191e-16,1.65196483407191e-16,1.65196483407191e-16,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,cyclicLong,rad,Cl_cyclicLong,-9.02276489854095e-14,-9.02276489854095e-14,-3.86689924223184e-14,-3.86689924223184e-14,1.26217744835362e-19,0.000515586565630912,0.000515586565630912,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,cyclicLong,rad,Cm_cyclicLong,-0.00122785366338761,-0.00122785366338761,-0.00122785366338761,-0.00122785366338761,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,cyclicLong,rad,Cn_cyclicLong,-1.54675969689273e-13,-1.54675969689273e-13,-1.54675969689273e-13,-1.54675969689273e-13,2.52435489670724e-19,2.52435489670724e-19,2.52435489670724e-19,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCyclic,rad,CX_diffCyclic,2.57793282815456e-13,2.57793291308594e-13,2.57793291308594e-13,2.57793291308594e-13,8.49313787731542e-11,8.49313787731542e-11,8.49313787731542e-11,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCyclic,rad,CY_diffCyclic,-0.000362257060733656,-0.000362257060733656,-0.000362257060733656,-0.000362257060733656,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCyclic,rad,CZ_diffCyclic,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCyclic,rad,Cl_diffCyclic,-0.000387131634774413,-0.000387131634774413,-0.000387131634722854,-0.000387131634722854,2.80060339971256e-16,1.33181434401801e-10,1.33181434401801e-10,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCyclic,rad,Cm_diffCyclic,-8.59310942718186e-14,-8.59310945770338e-14,-8.59310945770338e-14,-8.59310945770338e-14,3.0521515623496e-12,3.0521515623496e-12,3.0521515623496e-12,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,diffCyclic,rad,Cn_diffCyclic,-0.00641054504238503,-0.00641054504238503,-0.00641054504238503,-0.00641054504238503,1.35302338920265e-16,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,aileron,rad,CX_aileron,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,aileron,rad,CY_aileron,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,aileron,rad,CZ_aileron,-5.15586565630912e-13,-5.15586565384258e-13,0,0,2.4665360624111e-12,0.00515586565630912,0.00515586565630912,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,aileron,rad,Cl_aileron,0.0756296781749673,0.0756296781749673,0.0756296781749157,0.0756296781749157,0,6.81873316643408e-13,6.81873316643408e-13,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,aileron,rad,Cm_aileron,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,aileron,rad,Cn_aileron,0.00408682045306039,0.00408682045306039,0.00408682045306039,0.00408682045306039,0,6.36701622655494e-16,6.36701622655494e-16,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,elevator,rad,CX_elevator,0.0764368431349054,0.0764368431349054,0.0764368431349054,0.0764368431349054,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,elevator,rad,CY_elevator,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,elevator,rad,CZ_elevator,-0.490067731355044,-0.490067731355044,-0.490067731355044,-0.490067731355044,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,elevator,rad,Cl_elevator,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,elevator,rad,Cm_elevator,-1.67900044934108,-1.67900044934108,-1.67900044934108,-1.67900044934108,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,elevator,rad,Cn_elevator,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,rudder,rad,CX_rudder,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,rudder,rad,CY_rudder,0.124444444444444,0.124444444444444,0.124444444444444,0.124444444444444,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,rudder,rad,CZ_rudder,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,rudder,rad,Cl_rudder,0.00352654222574539,0.00352654222574539,0.00352654222574539,0.00352654222574539,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,rudder,rad,Cm_rudder,0,0,0,0,0,0,0,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
B75_V080,rudder,rad,Cn_rudder,-0.0536189628234715,-0.0536189628234715,-0.0536189628234715,-0.0536189628234715,2.58822384414708e-16,2.58822384414708e-16,2.58822384414708e-16,FULL_CROSSCHECK,FULL_CROSSCHECK,FULL_CROSSCHECK,columns 1-8 are direct physical controls in both 13-state interfaces; columns 9-10 are torque or angle command and are not included in this physical-control comparison
