curve_id,pdf_file,pdf_page,original_page,figure,configuration,flap_chord_definition,flap_deg,Re,Mach,moment_reference,coefficient,alpha_deg,value,pixel_x,pixel_y,source_class,digitizer,uncertainty_alpha_deg,uncertainty_value,notes
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-105.0,0.23143596768757352,2022.9738372093022,1446.3358168751422,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-75.0,1.0429089063500616,1489.2883921411387,1294.8239930509344,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-80.0,1.0195887846099998,1578.235966319166,1299.178142164598,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-85.0,0.9864173977952164,1667.1835404971932,1305.3716417572894,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-90.0,0.9709248644359348,1756.1311146752205,1308.2642853355103,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-95.0,1.1314808522773339,1845.0786888532477,1278.2865382231503,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-100.0,1.2078842627903839,1934.026263031275,1264.0210963067482,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-105.0,1.2414359676875732,2022.9738372093022,1257.7565867227765,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,Cm,-75.0,0.07290890635006105,1489.2883921411387,1475.9347388408303,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,Cm,-80.0,0.09958878460999984,1578.235966319166,1470.9532825014064,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,Cm,-85.0,0.13641739779521705,1667.1835404971932,1464.0769344597752,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,Cm,-90.0,0.19092486443593387,1756.1311146752205,1453.899730403674,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,Cm,-95.0,0.2314808522773341,1845.0786888532477,1446.3274363787236,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,Cm,-100.0,0.24788426279038336,1934.026263031275,1443.2647210060265,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,Cm,-105.0,0.2614359676875738,2022.9738372093022,1440.7344536032897,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CL,-75.0,-0.11166817600732616,566.6193865276664,2307.0358471690342,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CL,-80.0,-0.04861742793034433,656.0856054530874,2295.26350901766,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CL,-85.0,0.047550208596015144,745.5518243785084,2277.30784677834,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CL,-90.0,0.1646039246570339,835.0180433039295,2255.452500579072,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CL,-95.0,0.31999241999310835,924.4842622293504,2226.439586890942,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CL,-100.0,0.4317666978724631,1013.9504811547715,2205.5699757292336,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CL,-105.0,0.36928500924040975,1103.4167000801926,2217.236063591464,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CD,-75.0,1.1583318239926739,566.6193865276664,2069.911468660614,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CD,-80.0,1.1613825720696551,656.0856054530874,2069.3418570529448,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CD,-85.0,1.0775502085960151,745.5518243785084,2084.994374444739,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CD,-90.0,1.0046039246570355,835.0180433039295,2098.614328967203,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CD,-95.0,0.9599924199931078,924.4842622293504,2106.943837091423,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CD,-100.0,1.0117666978724644,1013.9504811547715,2097.2769524734194,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,CD,-105.0,1.0292850092404118,1103.4167000801926,2094.0060716107096,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,Cm,-75.0,0.10833182399267374,566.6193865276664,2265.9591831754497,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,Cm,-80.0,0.13138257206965515,656.0856054530874,2261.6553293865454,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,Cm,-85.0,0.13755020859601488,745.5518243785084,2260.5037569627825,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,Cm,-90.0,0.154603924657035,835.0180433039295,2257.3196216696892,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,Cm,-95.0,0.15999241999310906,924.4842622293504,2256.3135243408215,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,Cm,-100.0,0.18176669787246408,1013.9504811547715,2252.2480029946705,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_75_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,75.0,1000000.0,0.0,quarter chord,Cm,-105.0,0.20928500924041046,1103.4167000801926,2247.1100010413434,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CL,-75.0,-0.22941019910777705,1489.2883921411387,2329.0197086273165,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CL,-80.0,-0.15177566806186538,1578.235966319166,2314.5244015997146,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CL,-85.0,-0.05988192602371448,1667.1835404971932,2297.366727214195,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CL,-90.0,0.055586068254190324,1756.1311146752205,2275.8074544734377,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CL,-95.0,0.17265056359784905,1845.0786888532477,2253.950095651574,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CL,-100.0,0.28875636092520107,1934.026263031275,2232.271737358288,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CL,-105.0,0.3816950183069735,2022.9738372093022,2214.9189646251702,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CD,-75.0,1.1905898008922235,1489.2883921411387,2063.888513759634,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CD,-80.0,1.2082243319381345,1578.235966319166,2060.595933275737,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CD,-85.0,1.2401180739762847,1667.1835404971932,2054.6409854339227,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CD,-90.0,1.2355860682541908,1756.1311146752205,2055.4871657805747,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CD,-95.0,1.202650563597849,1845.0786888532477,2061.6366233179733,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CD,-100.0,1.0687563609251995,1934.026263031275,2086.636292290125,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,CD,-105.0,0.9716950183069737,2022.9738372093022,2104.7588202787388,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,Cm,-75.0,0.16058980089222347,1489.2883921411387,2256.2019860932346,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,Cm,-80.0,0.16822433193813316,1578.235966319166,2254.7765266999554,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,Cm,-85.0,0.18011807397628565,1667.1835404971932,2252.5558210393756,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,Cm,-90.0,0.19558606825418937,1756.1311146752205,2249.667759204793,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,Cm,-95.0,0.2126505635978495,1845.0786888532477,2246.481611289104,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,Cm,-100.0,0.22875636092520044,1934.026263031275,2243.474463901993,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_90_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,90.0,1000000.0,0.0,quarter chord,Cm,-105.0,0.24169501830697446,2022.9738372093022,2241.058659893815,TM88373_DIGITIZED_GRAPH,pass2_independent_repeat_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
